transport_,src_conn,dst_conn,source_,destination_,source_hash,destination_hash
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,SERP visibility tool,5891324045777245671,1084686539156130386
tableau_to_vertica,vertica_writer,tableau_reader,analytics.kpis_attribution_normalized,Marketing KPIs & Revenue Dashboard II,6659212017573164155,8187810795766451408
tableau_to_vertica,vertica_writer,tableau_reader,analytics.stat_crm_hotel_priority_data_history,DSP Backup,6533118964836110561,8425633984830280729
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,DSP 1.2,3120000265886404500,5973059707376017946
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,2023 Demo B2B Partners Product Metrics Dashboard,3120000265886404500,6363618972882098917
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.provider_hotel_first_match,Mismatch losses,8306093649304190066,8322670068290430197
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,BCE_experiment_v1,2726130926009016445,2090679141735224015
tableau_to_vertica,vertica_writer,tableau_reader,content.content_snapshot,Direct Sales Performance Workbook,5098012807062656926,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,crm.supply_supply,DSP Backup,1522900630522713119,8425633984830280729
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,NEW SERP visibility tool,3146418025069425003,7881362864353750135
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,Card Payments WARNING!!! You are using unreliable workbook!,2910863334397978232,2770363980715114011
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Leads and Contracts progress report,2726130926009016445,3370927220598522332
tableau_to_vertica,vertica_writer,tableau_reader,static.region2geo,DSP 1.2,4421696926180292284,5973059707376017946
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Belgium pricing experiment,3294040447945237763,1481189810296682863
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_history,TPP Balance Dashboard,2302038586775913509,3658999394703057397
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Check_Marketing_KPIs,7731680662453010698,47253250888766945
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Disputes dashboard,2726130926009016445,914122263131801136
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Extension Dashboard,3146418025069425003,3627106104230449000
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,bandit new groups structure v2,5767082907166327490,5358440734666572037
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,Product: 404 errors,5891324045777245671,3559443868267396833
tableau_to_vertica,vertica_writer,tableau_reader,hotcore.hotel_bans_los_series,test control,714209869652129278,7662894893681129751
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Front Office Cost Model,3120000265886404500,957796620839819052
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Top100Partners,7731680662453010698,1471764154172205419
tableau_to_vertica,vertica_writer,tableau_reader,avia.avia_route,Avia Product Metrics dashboard,2377183262379076138,4519941815471945
tableau_to_vertica,vertica_writer,tableau_reader,crm.auth_user,External Dashboard,8591457760614284877,2538903848574513646
tableau_to_vertica,vertica_writer,tableau_reader,crm.ticket_history,Partner Portrait tool [Internal],3624892233935290806,1635266518043535412
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.extranet_hotel_contract_tracker,Extranet Sales and Inventory TMP,2380631441764481761,9113997259805197906
tableau_to_vertica,vertica_writer,tableau_reader,crm.tickets_ticketsimple,Extranet Product Dashboard,3243477926179919170,2130628041717903698
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,OLD Bandit test monitoring v1,5767082907166327490,8271814586838331372
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Restrictions and Bans Monitoring,7731680662453010698,977781357216904413
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels,Noshow report,8569157606302616952,950765286351123916
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.extranet_hotel_parameter_tracker,DSP Backup,1456343106696941450,8425633984830280729
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.orders_orderitemrebookhistory,Rebook profit vs. Operation cost - TMP (Research) v2,779232857229636924,5051324176725598049
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,DSP Backup,3294040447945237763,8425633984830280729
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,SERP Boost,3146418025069425003,6253947046526974062
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,B2B Partners Product Metrics Dashboard (In Progress),5767082907166327490,2458782084760292371
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelitypromise,B2C campaigns dashboard,7408874844090017028,1054727742290923219
tableau_to_vertica,vertica_writer,tableau_reader,analytics.extranet_availability_metric,Hotel Portrait v2.1,5404322608553273022,1933240357150136993
tableau_to_vertica,vertica_writer,tableau_reader,dataportal.object_descriptions,СDO Dashboard v1.5,3685148951466255699,8034949100194934227
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Postcheckout Zen vs Loyalty points,3120000265886404500,8243494528270564647
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.promocode_promocampaign,B2B Promocodes economics,2581904081472779823,8517528529194804080
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Cohorts b2b for CLTV v2,3120000265886404500,7366829257028617626
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,ab international hotels,2726130926009016445,3294290617594069099
tableau_to_vertica,vertica_writer,tableau_reader,static.geo_info,red 130387,6043877432539830984,9011375650504836242
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Cars Temp Report,5767082907166327490,6579826965558413807
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner,[MVP] Cancellation Dashboard,6390997526089796197,3926359003455350342
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract_punishment_rules,AM Workbook,6979179824254881381,2888999791372438643
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Postcheckout Zen vs Loyalty points,3120000265886404500,8243494528270564647
tableau_to_vertica,vertica_writer,tableau_reader,crm.supply_supply,Direct Sales Performance Workbook,1522900630522713119,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contractdata,Email KPI's Dashboard,2132246231782211631,5253176875005978987
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_manager,Test version Service metrics tool (csi part),1599781389087840732,37172765450102307
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,B2B Working Capital (old),5767082907166327490,4228292988276930881
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,ECM dashboard,7349262438846941395,1395766948952025187
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Upsell Researches,5767082907166327490,1776882213921510890
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Restrictions and Bans Monitoring,3294040447945237763,977781357216904413
tableau_to_vertica,vertica_writer,tableau_reader,crm.tickets_ticket,Emergency cancellation dashboard,8081032429768298919,5562187996126406667
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelitysegmenttarget,Loyalty dashboard,7433254016543954862,5965367380155030480
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hotel_availability_aggregated,B2B-API Dashboard,344314238887229480,662891359057524160
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner_portrait,[MVP] Canc DB,297875280344056040,5003350857278506856
tableau_to_vertica,vertica_writer,tableau_reader,partners.stat_orderitem,B2B Months Comparison,306437137060113543,2563610915390288235
tableau_to_vertica,vertica_writer,tableau_reader,public.orderlog,Saved Reprice Soldouts with same s-hash,5897854166476394446,4157384214613279526
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,KPIs Revenue Report,7731680662453010698,1433734569886320954
tableau_to_vertica,vertica_writer,tableau_reader,q3.begin_date,Front Office Dashboard,9213354467591830282,1840103459172010178
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,Cohorts b2b for CLTV v2,2910863334397978232,7366829257028617626
tableau_to_vertica,vertica_writer,tableau_reader,crm.action_log_actionlogsubject,DSP Backup,1766133563730502374,8425633984830280729
tableau_to_vertica,vertica_writer,tableau_reader,analytics.upsell,2023 Demo B2B Partners Product Metrics Dashboard,8935801320494058903,6363618972882098917
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,B2B Credit Control,2910863334397978232,7772432253709767549
tableau_to_vertica,vertica_writer,tableau_reader,public.region2geo,Extranet Sales and Inventory TMP,8948579784535844105,9113997259805197906
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner_segmentation_data,hotels test monitoring 16/03/21,7512083026012174506,4448586305893985578
tableau_to_vertica,vertica_writer,tableau_reader,analytics.calendar,B2C campaigns dashboard,4414217799599358126,1054727742290923219
tableau_to_vertica,vertica_writer,tableau_reader,metasearch.matching,Hotel galleries research for hotels matched with Yandex,1255745964753921148,3588776686407272158
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.sort_positions_by_hotel_for_ab,Top stays monitoring,414323219274124575,4935336567335886681
tableau_to_vertica,vertica_writer,tableau_reader,analytics_sandbox.bcom_rates_daily_20230601,Supply Metrics on Bcom Rates Data,2329570515389566479,4130863506381841348
tableau_to_vertica,vertica_writer,tableau_reader,analytics.stat_crm_hotel_priority_data_history,Direct Sales Performance Workbook,6533118964836110561,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner_portrait,Loyalty dashboard,297875280344056040,5965367380155030480
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Precheck costs,3120000265886404500,2546554240922169327
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,Chat bot promo,2910863334397978232,4952633098274331743
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_profile_history,Partner Metrics,582107337869674642,5419430945288816854
tableau_to_vertica,vertica_writer,tableau_reader,avia.avia_order,Avia Product Metrics dashboard v.1,8293937872364146258,5734519538270299579
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_segmentation_property,AM Workbook,3720387005656812953,2888999791372438643
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels_hotel,Onboarding process,1480472807122991639,3732861206671470172
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,tpp launches profit dashboard,3294040447945237763,8519747439114408273
tableau_to_vertica,vertica_writer,tableau_reader,cltv.user_understanding_v2,Market Dashboard,589277608139569438,5984249892729359265
tableau_to_vertica,vertica_writer,tableau_reader,partners.stat_orderitem,Greece promo,306437137060113543,3717982223511565058
tableau_to_vertica,vertica_writer,tableau_reader,analytics_sandbox.sqleditor_alovtsova_upload___hotelsreq29___20190811,Google Queries Distribution - TMP,7981601156482852151,8005280827762651049
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,DSP 1.2,3120000265886404500,5973059707376017946
tableau_to_vertica,vertica_writer,tableau_reader,public.region,SERP visibility tool,4143286934503637128,1084686539156130386
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner_segmentation_data,corp test research,7512083026012174506,4266579440504370003
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,Product: 404 errors,5891324045777245671,3559443868267396833
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.pricing_bar_based_modifiers_b2c_snapshot_v2,B2C BAR pricing experiment,5252639234052407992,1655338773807649540
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels_hotel_history,DSP 1.2,4839811413944196900,5973059707376017946
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Card Payments,2726130926009016445,7077337442053658935
tableau_to_vertica,vertica_writer,tableau_reader,public.rate_reprice_kafka,Cash effect and penalization WARNING!!! You are using unreliable workbook!,1112521489017572576,7913655421692471730
tableau_to_vertica,vertica_writer,tableau_reader,analytics.incidents_prediction,Incident prediction Ops Monitoring tool,3379328037497697715,4100726323878411372
tableau_to_vertica,vertica_writer,tableau_reader,analytics_sandbox.sqleditor_olesya_mironova_query___774811___20190728,Visa Detection Algo Overview,5438489962851876906,7246506265901155637
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.extranet_inventory_data,Extranet Sales and Inventory,6842400639102250065,1878834743762723063
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner_portrait,Payment Analysis,297875280344056040,8382837359873346145
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.b2b_product_conversion_v3,B2B Partners Product  Metrics Dashboard,8944084291985168748,465393580328680820
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.promocode_promocode,Auto-Post-Checkout-Zen promocode,7904247397394719895,3323135658451105562
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,External Dashboard,2726130926009016445,2538903848574513646
